"time","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11","D12","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","H1","H2","H3","H4","H5","H6","H7","H8","H9","H10","H11","H12"
14.3519444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,107,104,119,107,115,98,94,99,98,NA,NA,NA,NA,NA,NA,110,118,114,101,97,96,NA,NA,15,107,118,120,141,145,147,58,56,57,NA,NA,NA,NA,NA,NA,108,92,92,65,49,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.6161111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,107,103,120,108,116,99,94,101,98,NA,NA,NA,NA,NA,NA,110,118,116,99,97,97,NA,NA,14,107,117,121,140,144,148,58,57,56,NA,NA,NA,NA,NA,NA,108,93,92,64,49,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.8805555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,108,104,120,109,117,99,93,101,98,NA,NA,NA,NA,NA,NA,112,119,116,100,97,98,NA,NA,15,108,119,121,142,146,148,58,57,57,NA,NA,NA,NA,NA,NA,108,93,93,65,49,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,108,105,121,107,116,99,95,101,99,NA,NA,NA,NA,NA,NA,112,120,117,100,98,98,NA,NA,15,107,118,121,143,146,150,58,57,57,NA,NA,NA,NA,NA,NA,109,92,93,65,49,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.4091666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,108,104,122,108,117,99,95,102,99,NA,NA,NA,NA,NA,NA,111,121,116,100,97,98,NA,NA,15,108,119,121,144,146,151,58,57,58,NA,NA,NA,NA,NA,NA,109,93,93,65,49,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.6736111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,108,104,121,108,116,100,95,102,99,NA,NA,NA,NA,NA,NA,113,122,117,101,97,98,NA,NA,15,109,121,121,144,148,151,58,58,59,NA,NA,NA,NA,NA,NA,110,94,93,65,49,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.9377777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,109,104,120,109,116,100,95,104,99,NA,NA,NA,NA,NA,NA,113,121,117,100,98,98,NA,NA,15,109,119,122,145,149,152,59,58,59,NA,NA,NA,NA,NA,NA,111,94,93,66,49,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.2022222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,110,105,122,110,117,101,97,104,100,NA,NA,NA,NA,NA,NA,112,122,118,101,98,99,NA,NA,14,109,120,122,146,150,153,59,58,59,NA,NA,NA,NA,NA,NA,111,94,93,67,51,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,109,106,122,109,117,100,97,104,99,NA,NA,NA,NA,NA,NA,113,122,117,101,99,99,NA,NA,14,108,120,122,146,150,153,59,57,59,NA,NA,NA,NA,NA,NA,111,95,93,66,50,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.7308333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,109,105,122,109,118,100,97,104,100,NA,NA,NA,NA,NA,NA,113,122,117,102,98,99,NA,NA,15,109,120,123,147,151,155,59,58,59,NA,NA,NA,NA,NA,NA,112,95,94,66,50,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
