"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
0.851388888888889,0.090025,69.75,776.040525421661,1.08152880732947,322.345767088947,10,"BLRDE3"
1.135,0.10585,77.25,730.702761571542,1.15463780432546,275.761456975079,10,"BLRDE3"
1.41861111111111,0.13125,85.75,654.285750629068,1.1192164073694,196.523647417619,10,"BLRDE3"
1.7025,0.160675,95.25,593.503295723492,1.00021207952777,164.526696564879,10,"BLRDE3"
1.98611111111111,0.196825,102.75,522.627316483063,0.844082903887163,130.746979654731,10,"BLRDE3"
2.26972222222222,0.24535,110.5,451.184730393923,0.679474869154048,110.915444188977,10,"BLRDE3"
2.55361111111111,0.297325,116.75,393.232119624032,0.542330580739604,101.085431172689,10,"BLRDE3"
2.83722222222222,0.342875,124.75,364.470478741462,0.442829473408748,92.2401815035435,10,"BLRDE3"
3.12111111111111,0.38915,132.25,340.401814768656,0.361639985429269,86.0758124508502,10,"BLRDE3"
3.40472222222222,0.4339,140.75,324.907461729783,0.298109097205436,71.36331454978,10,"BLRDE3"
3.68833333333333,0.47935,150,313.520516150031,0.223339664529112,60.5488797745358,10,"BLRDE3"
3.97222222222222,0.51605,159.5,309.584635375517,0.199873653344164,56.6166658038748,10,"BLRDE3"
4.25583333333333,0.54575,168.5,309.218183922904,0.165220645445412,51.6714145576832,10,"BLRDE3"
4.53944444444444,0.57555,176.5,307.365733587402,0.149347488718551,42.850472811588,10,"BLRDE3"
4.82333333333333,0.601475,184.25,307.215357403088,0.14068211379058,43.8107992396042,10,"BLRDE3"
5.10694444444444,0.626575,191.25,306.371923564431,0.142185707240109,52.149613467503,10,"BLRDE3"
5.39055555555556,0.6491,198.5,307.078264091756,0.133944170353185,34.088336945834,10,"BLRDE3"
5.67444444444444,0.674575,206.75,307.756694103807,0.1047226641813,33.8516226247486,10,"BLRDE3"
5.95805555555556,0.70295,216.25,308.956804640213,0.0827528176156034,20.1494117646053,10,"BLRDE3"
6.24166666666667,0.729925,220.75,303.85676450289,0.0588250902622142,23.2296370910656,10,"BLRDE3"
6.52555555555556,0.7487,226.75,304.440425397978,0.0446674667044649,16.9773528168038,10,"BLRDE3"
6.80916666666667,0.760275,233,308.042609245442,0.0347726371755703,24.5014931719412,10,"BLRDE3"
7.09277777777778,0.77035,239,311.972155500779,0.0360268959991969,15.4091340611237,10,"BLRDE3"
7.37666666666667,0.7766,240.25,311.380616444341,0.0375646011071098,19.1233570584794,10,"BLRDE3"
7.66027777777778,0.7833,243.5,313.006794514142,0.0210832380530644,18.9909728577465,10,"BLRDE3"
7.94416666666667,0.786725,247,316.538594570104,0.00191472160172285,27.4971569361246,10,"BLRDE3"
8.22777777777778,0.793375,250.75,319.784062538498,0.0297062986720527,27.990744750605,10,"BLRDE3"
8.51138888888889,0.798425,254.75,322.823737578845,-0.00315393279182939,31.3985033174748,10,"BLRDE3"
