"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
14.4694444444444,0.93795,141.25,150.552888912413,0.00304314539046771,2.79939411329072,10,"MG1655DE3"
14.7530555555556,0.938375,142,151.309736897407,0.0026045702620181,2.8253608528507,10,"MG1655DE3"
15.0366666666667,0.941275,143,151.913877365478,-0.00322374814611375,4.64250679801144,10,"MG1655DE3"
15.3205555555556,0.93825,143.75,153.245104491768,0.00631239873636412,3.76551449472785,10,"MG1655DE3"
15.6041666666667,0.94085,144.75,153.890718698428,-0.00140026888052849,6.63581642873231,10,"MG1655DE3"
15.8877777777778,0.93955,146,155.494719676756,-0.000895848218459705,3.99720551914654,10,"MG1655DE3"
16.1716666666667,0.941075,147.5,156.862607197877,-0.00811394418915716,4.64288221230195,10,"MG1655DE3"
16.4552777777778,0.941475,148.25,157.714425563192,-0.00545697894675788,7.60683082609223,10,"MG1655DE3"
16.7388888888889,0.94185,150.25,159.870921778301,-0.00281659924451606,8.56880921647117,10,"MG1655DE3"
17.0227777777778,0.94095,151.25,161.154752681946,0.000867688174033327,11.0747869232103,10,"MG1655DE3"
17.3063888888889,0.93665,153.25,164.097430643507,0.015418399942091,10.9628114835479,10,"MG1655DE3"
17.5902777777778,0.9375,155.25,166.157504635875,0.0209938283249725,12.0439891140695,10,"MG1655DE3"
17.8738888888889,0.93495,156.5,168.023024817068,0.0406167992952458,11.3990405066636,10,"MG1655DE3"
0,0.117925,7.75,66.915860270159,0.0987395232709038,94.2068261792596,62.5,"MG1655DE3"
0.283888888888889,0.109375,13.75,125.762089412865,0.456463444361029,161.962299627861,62.5,"MG1655DE3"
0.5675,0.11655,16.25,139.509200488359,0.662703476746037,250.922135524707,62.5,"MG1655DE3"
0.851388888888889,0.127925,19.5,152.50841615627,0.799470665033903,429.081946317134,62.5,"MG1655DE3"
1.135,0.143775,25.5,177.290163758154,0.988096885792054,615.733253535506,62.5,"MG1655DE3"
1.41861111111111,0.16785,38.25,227.460456025895,1.06797652392412,795.989499477133,62.5,"MG1655DE3"
1.7025,0.201025,59.75,296.965965952034,1.03295601026364,1047.87474214897,62.5,"MG1655DE3"
1.98611111111111,0.246425,93,377.013714780138,0.851273567152297,1108.99994041412,62.5,"MG1655DE3"
2.26972222222222,0.3054,141.75,462.855616852208,0.755354687199325,1189.45288357817,62.5,"MG1655DE3"
2.55361111111111,0.36585,211.75,576.336960062392,0.61895348088114,1095.57719285345,62.5,"MG1655DE3"
2.83722222222222,0.429575,305.75,709.525591175841,0.486031834904455,1232.78622299657,62.5,"MG1655DE3"
3.12111111111111,0.492675,416.25,841.036406328412,0.345975046368761,934.982326505991,62.5,"MG1655DE3"
3.40472222222222,0.5559,550.25,986.990309465907,0.267035762777179,707.11730593523,62.5,"MG1655DE3"
3.68833333333333,0.61705,698,1127.90651251953,0.178073225540127,398.856801718596,62.5,"MG1655DE3"
3.97222222222222,0.664975,823.5,1235.01224977274,0.0980048613803904,336.172084229406,62.5,"MG1655DE3"
4.25583333333333,0.69315,937,1349.91442946821,0.120040539689557,69.9793800813763,62.5,"MG1655DE3"
4.53944444444444,0.72755,975.75,1336.41152467344,0.115172220475383,73.7458843688876,62.5,"MG1655DE3"
4.82333333333333,0.75435,1010.75,1335.43115467467,0.082195858140644,-5.20565793329186,62.5,"MG1655DE3"
5.10694444444444,0.768775,1011.75,1310.87981357165,0.0699156453382918,-122.109744760724,62.5,"MG1655DE3"
5.39055555555556,0.770375,1010.75,1306.14122791524,0.0574657424042003,-207.060453289915,62.5,"MG1655DE3"
5.67444444444444,0.790975,1002.5,1265.4863062468,0.0463466332666659,-238.541527798307,62.5,"MG1655DE3"
5.95805555555556,0.81375,968.5,1188.17985915282,0.0422362115106515,-242.179601696987,62.5,"MG1655DE3"
6.24166666666667,0.829125,924.25,1111.83062451078,0.0379215657005632,-256.740777936545,62.5,"MG1655DE3"
6.52555555555556,0.84255,871.25,1030.00622011779,0.0184450478676851,-239.294758196543,62.5,"MG1655DE3"
6.80916666666667,0.856125,802.25,932.693543230581,0.0275496184109856,-196.386007781119,62.5,"MG1655DE3"
7.09277777777778,0.850825,737.75,862.464691315428,0.0185693687687838,-190.849412996798,62.5,"MG1655DE3"
7.37666666666667,0.853625,683,796.306967353195,0.0146985408209701,-194.21879717569,62.5,"MG1655DE3"
7.66027777777778,0.853975,627.5,731.580871482888,0.0150433272317722,-143.196668109475,62.5,"MG1655DE3"
7.94416666666667,0.858175,580.5,674.538664913028,0.0261843663265919,-133.788129182476,62.5,"MG1655DE3"
8.22777777777778,0.86175,542.25,628.289494430264,0.00959178803921215,-104.845513671946,62.5,"MG1655DE3"
8.51138888888889,0.872025,509.75,583.798329077333,0.020631927700215,-84.8190126909519,62.5,"MG1655DE3"
8.79527777777778,0.869275,482.25,554.45139941073,0.031029597063376,-74.1481785469366,62.5,"MG1655DE3"
9.07888888888889,0.881075,462.25,524.073436274496,0.0197898426674632,-60.1711313285079,62.5,"MG1655DE3"
9.3625,0.8832,441.5,499.210205178346,0.0061580675788131,-58.0764464248764,62.5,"MG1655DE3"
9.64638888888889,0.8855,425.75,480.052623703768,0.0352720068142462,-51.1498564619575,62.5,"MG1655DE3"
9.93,0.89855,410.25,455.848051020238,0.0111472015928149,-50.0587015560648,62.5,"MG1655DE3"
10.2136111111111,0.899125,399.5,443.852143420739,0.0159085912042756,-47.1784128366693,62.5,"MG1655DE3"
10.4975,0.902525,388.25,429.616629706656,0.0290649233093687,-36.5777589874417,62.5,"MG1655DE3"
10.7811111111111,0.912775,375.75,411.307115187534,0.0111508310916249,-27.249448616712,62.5,"MG1655DE3"
11.0647222222222,0.917425,365.75,398.302379928079,0.0207987461615647,-20.4192016348045,62.5,"MG1655DE3"
11.3486111111111,0.923475,359.25,388.575688955205,0.0159373537885867,-21.2195132240375,62.5,"MG1655DE3"
11.6322222222222,0.9261,352.25,379.856366976505,0.0110905065009587,-13.4775073181824,62.5,"MG1655DE3"
11.9161111111111,0.931075,347.75,372.805176860781,0.017119210340004,-13.2728909959231,62.5,"MG1655DE3"
12.1997222222222,0.93705,344.5,366.890457256785,0.00989285172555281,-11.3636259629405,62.5,"MG1655DE3"
12.4833333333333,0.936525,340,362.296211542032,0.00765672633063649,-10.399328250744,62.5,"MG1655DE3"
12.7672222222222,0.943225,338.25,357.753364428212,0.0137426952780089,-7.57609741170875,62.5,"MG1655DE3"
13.0508333333333,0.946175,334.75,352.929618425702,0.00724431257074523,-4.78667905973713,62.5,"MG1655DE3"
13.3344444444444,0.947125,333,350.65233898996,0.0181026352734278,-4.53653540605321,62.5,"MG1655DE3"
13.6183333333333,0.94985,331.75,348.272132435602,0.00144309944142569,-5.78027086975755,62.5,"MG1655DE3"
13.9019444444444,0.9525,328.25,343.696811158209,0.00804463515805165,-3.6727064326146,62.5,"MG1655DE3"
14.1855555555556,0.9557,328.75,343.090161930954,0.00575349848812107,-5.52807802530773,62.5,"MG1655DE3"
14.4694444444444,0.95925,327.75,340.87166302538,0.00653631717162965,-6.36909935113319,62.5,"MG1655DE3"
14.7530555555556,0.9597,326,338.862518435473,0.00652918405984207,-4.51857320006944,62.5,"MG1655DE3"
15.0366666666667,0.96225,324.75,336.664632066763,0.00607804438202677,-1.88129067367703,62.5,"MG1655DE3"
15.3205555555556,0.96125,323.25,335.450761180923,0.00517473855225355,3.59835585207301,62.5,"MG1655DE3"
15.6041666666667,0.964425,322.25,333.369289288856,0.00284305394779644,-6.27939268268891,62.5,"MG1655DE3"
15.8877777777778,0.965125,322.5,333.374942423437,0.00424322058816299,-2.71897540133328,62.5,"MG1655DE3"
16.1716666666667,0.96725,322.75,332.950110059092,-0.00626515466545285,-0.841365004403049,62.5,"MG1655DE3"
16.4552777777778,0.967775,321.25,331.200742410326,-0.00156892882565497,-1.83276102078089,62.5,"MG1655DE3"
16.7388888888889,0.96885,320,329.581185816702,-0.00286260889390387,1.86816463362649,62.5,"MG1655DE3"
17.0227777777778,0.9687,321.25,330.941604764397,-0.0252538694373831,5.48494129928821,62.5,"MG1655DE3"
17.3063888888889,0.96555,320.5,331.280194821979,0.0109989346214544,10.0047376411134,62.5,"MG1655DE3"
17.5902777777778,0.966825,320.75,331.090649274112,0.0198185416488814,11.7231078392425,62.5,"MG1655DE3"
17.8738888888889,0.964675,321.75,332.841075941583,0.0151301707741888,17.4576772487236,62.5,"MG1655DE3"
0,0.122975,7,58.7643899980642,0.156994420278736,375.816190287852,100,"MG1655DE3"
0.283888888888889,0.1135,13.25,117.169876904004,0.461197042905606,680.695141163296,100,"MG1655DE3"
0.5675,0.120675,16.5,137.294761930157,0.660525971279278,1082.18365725577,100,"MG1655DE3"
0.851388888888889,0.1326,25.75,194.893076666874,0.837714093831956,1507.04904674045,100,"MG1655DE3"
1.135,0.1495,50.5,338.430119109578,0.965161621695946,1829.09647728973,100,"MG1655DE3"
1.41861111111111,0.174625,94.75,543.482189652073,0.999633349524294,1935.38033482086,100,"MG1655DE3"
1.7025,0.209,157,751.980497911302,0.967999275296727,1958.30759111373,100,"MG1655DE3"
1.98611111111111,0.254975,242.25,950.845832981726,0.87495188194242,2067.41386840283,100,"MG1655DE3"
2.26972222222222,0.310575,351.75,1132.6449058205,0.726243752224679,1648.5748132782,100,"MG1655DE3"
2.55361111111111,0.3731,485.75,1302.04308148349,0.620860478919197,1658.47842481821,100,"MG1655DE3"
2.83722222222222,0.438825,636.5,1450.85170680538,0.499217936288935,1206.83568913808,100,"MG1655DE3"
3.12111111111111,0.504625,805,1595.62987444886,0.355559325234978,1078.71567593293,100,"MG1655DE3"
3.40472222222222,0.57165,968.5,1694.2337760778,0.295268036522561,819.037615545561,100,"MG1655DE3"
3.68833333333333,0.6332,1144,1806.39324712905,0.192887825565212,402.703472941897,100,"MG1655DE3"
3.97222222222222,0.6841,1283,1874.99211793034,0.167174886854317,201.33781402236,100,"MG1655DE3"
4.25583333333333,0.71625,1385.5,1934.56889350986,0.116001689048274,-23.6062809489349,100,"MG1655DE3"
4.53944444444444,0.75075,1477.5,1967.89385712139,0.0713969788783792,-0.213822290086217,100,"MG1655DE3"
4.82333333333333,0.776625,1471.25,1894.34339329959,0.0473586570181844,-46.5193163663494,100,"MG1655DE3"
5.10694444444444,0.805475,1456.25,1807.92747769064,0.0578305274052574,-220.077969779837,100,"MG1655DE3"
5.39055555555556,0.8124,1443.5,1776.23126501335,0.0541571134615425,-183.883797670806,100,"MG1655DE3"
5.67444444444444,0.8245,1418.25,1719.93792672595,0.0363837605965051,-287.282323131601,100,"MG1655DE3"
5.95805555555556,0.8267,1372.5,1660.1774473874,0.0429143223323894,-291.616966445146,100,"MG1655DE3"
6.24166666666667,0.844425,1312.75,1554.78128630389,0.0490519220151524,-233.329472508888,100,"MG1655DE3"
6.52555555555556,0.861825,1244.5,1444.1420871928,0.0522392959565851,-276.744525422922,100,"MG1655DE3"
6.80916666666667,0.879775,1174.25,1335.07088473504,0.0271567205844538,-175.379249906353,100,"MG1655DE3"
7.09277777777778,0.87735,1108.75,1264.37122456091,0.0276733652375962,-217.364926841324,100,"MG1655DE3"
7.37666666666667,0.8854,1059.5,1196.88168841076,0.0239091760309019,-187.1801281344,100,"MG1655DE3"
7.66027777777778,0.89055,991.25,1113.12303746406,0.0153513375440964,-186.756968280801,100,"MG1655DE3"
7.94416666666667,0.8946,935,1044.92444052674,0.00366908707741444,-123.903773569778,100,"MG1655DE3"
8.22777777777778,0.900225,894.5,992.949716114914,0.0210451059289954,-131.663877789815,100,"MG1655DE3"
8.51138888888889,0.9064,858.75,946.500373096207,0.0119429991615156,-101.372747069767,100,"MG1655DE3"
8.79527777777778,0.906,832.25,917.355697614191,0.0219464230620354,-85.973609638695,100,"MG1655DE3"
9.07888888888889,0.912325,802.75,878.65770370382,0.0229171526493315,-63.38379038661,100,"MG1655DE3"
9.3625,0.916075,781.75,851.906914446001,-0.00138911651979365,-75.5407642773684,100,"MG1655DE3"
9.64638888888889,0.91805,762.75,828.923058313987,0.0316480709204932,-40.1013947060614,100,"MG1655DE3"
9.93,0.9289,747.75,803.165129389894,0.0151109895891256,-69.6679538551452,100,"MG1655DE3"
10.2136111111111,0.928825,722.75,775.883345399513,0.0161675094992167,-59.0928825749204,100,"MG1655DE3"
10.4975,0.930875,711.5,762.002508936231,0.0239662400577486,-56.297197830152,100,"MG1655DE3"
10.7811111111111,0.9427,699.25,739.12004247227,0.01417797728385,-42.4278347656799,100,"MG1655DE3"
11.0647222222222,0.9479,682.75,717.436981921774,0.0084456029713326,-24.3516772718136,100,"MG1655DE3"
11.3486111111111,0.95295,673,703.320490039587,0.0232061384608575,-35.1884859332024,100,"MG1655DE3"
11.6322222222222,0.953425,665.25,694.753216110756,0.0136860662544075,-23.3982289370689,100,"MG1655DE3"
11.9161111111111,0.95955,655,679.752103738603,0.0165192913378792,-18.6280874815692,100,"MG1655DE3"
12.1997222222222,0.96635,651,671.00118734538,0.0175725316457001,-19.4660074705536,100,"MG1655DE3"
12.4833333333333,0.9659,641.75,661.696876042182,0.00886658914726447,-21.2788055586032,100,"MG1655DE3"
12.7672222222222,0.97365,638,652.426283490282,0.0132743429821207,-17.2517777780671,100,"MG1655DE3"
13.0508333333333,0.978175,630.75,641.996470740405,0.010192446027221,-8.97507158854358,100,"MG1655DE3"
13.3344444444444,0.978775,627.75,638.671560210397,0.0112163379360724,-21.8452682347029,100,"MG1655DE3"
13.6183333333333,0.982075,623.5,632.112124778067,0.00355686675264216,-16.6634642484706,100,"MG1655DE3"
13.9019444444444,0.985475,619,625.378196172733,0.00492479569146431,-10.9302922005658,100,"MG1655DE3"
14.1855555555556,0.9877,614.25,619.116620316979,0.0066074269927946,-15.0887720292178,100,"MG1655DE3"
14.4694444444444,0.990525,611,614.013082468924,0.00992098565175088,-6.94163625884819,100,"MG1655DE3"
14.7530555555556,0.991975,608.75,611.053759268508,0.00414232017295098,-17.7272155132501,100,"MG1655DE3"
15.0366666666667,0.995375,605.5,605.719325172259,0.00619529928375716,-11.4255786367236,100,"MG1655DE3"
15.3205555555556,0.993525,599.5,601.044412221456,0.00685810317616225,-11.4371696891885,100,"MG1655DE3"
15.6041666666667,0.99675,596.75,596.216445751096,0.00652078861485647,-8.59682479411217,100,"MG1655DE3"
15.8877777777778,0.997325,594.5,593.697318543731,0.00585904024786482,-17.762668641588,100,"MG1655DE3"
16.1716666666667,0.999825,591.5,589.08055034904,-0.0073890171777439,-9.47333460013258,100,"MG1655DE3"
16.4552777777778,1.00175,588.75,585.263957801504,-0.00102950717653015,-13.2269174943297,100,"MG1655DE3"
16.7388888888889,1.003575,583,578.473866186705,-0.00371455421562767,-7.72687434707435,100,"MG1655DE3"
17.0227777777778,1.00335,581.5,577.258321740964,-0.019014028639768,5.89327836489791,100,"MG1655DE3"
17.3063888888889,0.99955,576.25,574.410227831937,0.00929506481457723,8.82272563073447,100,"MG1655DE3"
17.5902777777778,1.000775,574.75,572.170114395615,0.0192938732272963,15.6398647415314,100,"MG1655DE3"
17.8738888888889,0.9983,575.25,574.155946743234,0.0065812505391364,37.702616743891,100,"MG1655DE3"
0,0.116075,7.25,63.8782600554927,0.122377396744726,662.441248749292,250,"MG1655DE3"
0.283888888888889,0.11035,13.75,124.883428826289,0.453408385275177,1087.95561030075,250,"MG1655DE3"
0.5675,0.117475,18.75,159.788668983444,0.591045359317568,1575.62376908712,250,"MG1655DE3"
0.851388888888889,0.12885,39.5,307.068344189972,0.769636244772159,2035.45207877853,250,"MG1655DE3"
1.135,0.1438,83.75,583.43230608327,0.910222561179039,2305.76467791807,250,"MG1655DE3"
1.41861111111111,0.1666,146.25,879.484976458855,0.993574578407318,2435.51329685787,250,"MG1655DE3"
1.7025,0.19805,227,1148.89910335779,0.959660620161533,2272.38674595526,250,"MG1655DE3"
1.98611111111111,0.239775,327.25,1367.4463857405,0.902416611371682,2126.38669368513,250,"MG1655DE3"
2.26972222222222,0.290075,450.25,1555.4473393421,0.762443437481404,1851.1442667991,250,"MG1655DE3"
2.55361111111111,0.351075,594.75,1697.60831927193,0.693947029303668,1591.54596755843,250,"MG1655DE3"
2.83722222222222,0.4172,734,1761.53941004113,0.545154477269414,1422.91315722228,250,"MG1655DE3"
3.12111111111111,0.48115,913.25,1900.60710497561,0.399852125319217,976.507681442419,250,"MG1655DE3"
3.40472222222222,0.54795,1064.75,1944.83002397259,0.300732851547121,830.64942430017,250,"MG1655DE3"
3.68833333333333,0.6117,1243.75,2033.18530618618,0.274241650650393,530.667076504469,250,"MG1655DE3"
3.97222222222222,0.66765,1387.25,2077.57947300862,0.176539620507221,112.95023638207,250,"MG1655DE3"
4.25583333333333,0.708575,1496,2111.59430394774,0.144438206887698,-0.774506645769819,250,"MG1655DE3"
4.53944444444444,0.749225,1523.75,2035.13916292148,0.0891068147636576,143.06122272261,250,"MG1655DE3"
4.82333333333333,0.77955,1564.25,2007.02480849666,0.0750575519716631,-199.228767491055,250,"MG1655DE3"
5.10694444444444,0.810325,1571.25,1939.18301797037,0.0467854491074128,-151.323965792162,250,"MG1655DE3"
5.39055555555556,0.8237,1537.75,1866.95874363939,0.065034002312035,-191.665092713606,250,"MG1655DE3"
5.67444444444444,0.829025,1515,1827.73583114995,0.0431525976288244,-179.149369385957,250,"MG1655DE3"
5.95805555555556,0.841225,1481.5,1761.14507722254,0.0347023166529545,-364.392392907718,250,"MG1655DE3"
6.24166666666667,0.85795,1431.5,1668.37014372213,0.04926774952317,-251.399297944545,250,"MG1655DE3"
6.52555555555556,0.87595,1358.5,1551.29125964171,0.047968592964252,-244.839980712891,250,"MG1655DE3"
6.80916666666667,0.89285,1281.5,1436.12548298664,0.0301617523286077,-171.965911766635,250,"MG1655DE3"
7.09277777777778,0.8938,1210.75,1355.8188210014,0.0260616245204589,-216.270152316442,250,"MG1655DE3"
7.37666666666667,0.897825,1171.25,1305.85771103514,0.0206287379094843,-145.291347246778,250,"MG1655DE3"
7.66027777777778,0.901575,1094.75,1215.39314295651,0.00257311391869693,-202.382154280614,250,"MG1655DE3"
7.94416666666667,0.9047,1049,1159.87442813735,0.00771348789177785,-124.508476542254,250,"MG1655DE3"
8.22777777777778,0.909675,1009,1109.09895014344,0.0302608897680084,-83.4289909539072,250,"MG1655DE3"
8.51138888888889,0.916475,981.25,1070.36616199,0.009944358390402,-83.4437517446171,250,"MG1655DE3"
8.79527777777778,0.9163,948,1034.41493088912,0.0138514962163395,-98.7188251081581,250,"MG1655DE3"
9.07888888888889,0.924325,930,1005.55965358295,0.0156046315932636,-77.3048705477429,250,"MG1655DE3"
9.3625,0.9267,910.5,981.669691358164,0.00613836402309131,-71.5501000574141,250,"MG1655DE3"
9.64638888888889,0.929025,887.25,953.934184269776,0.0196604885012501,-68.5905173934616,250,"MG1655DE3"
9.93,0.938325,866.75,922.397522773149,0.0198161569293998,-63.2272732695646,250,"MG1655DE3"
10.2136111111111,0.940075,848,900.856909695898,0.0203361457473653,-49.0098075915858,250,"MG1655DE3"
10.4975,0.9423,834.5,884.540801914162,0.0199641339556912,-33.838721619385,250,"MG1655DE3"
10.7811111111111,0.9486,818.5,861.657121726797,0.0128541144333365,-46.2892237407946,250,"MG1655DE3"
11.0647222222222,0.954325,804.75,841.993286758137,0.0112823438582287,-42.8242188197422,250,"MG1655DE3"
11.3486111111111,0.9591,794.5,826.939739170227,0.0192407696740246,-27.3098597763727,250,"MG1655DE3"
11.6322222222222,0.962875,786.25,815.066797680167,0.0154664304929536,-15.8689699419244,250,"MG1655DE3"
11.9161111111111,0.967775,774,798.294289727839,0.0105546251066826,-25.3394650193903,250,"MG1655DE3"
12.1997222222222,0.9739,773.75,793.040553907755,0.0128761206261216,-32.8908289800295,250,"MG1655DE3"
12.4833333333333,0.973975,761.75,780.625716412907,0.00515046431040632,-23.4787162396221,250,"MG1655DE3"
12.7672222222222,0.97975,757,771.115384793748,0.0138433041560273,-15.5624240760794,250,"MG1655DE3"
13.0508333333333,0.9833,750,761.245152464344,0.00692242281185127,-10.1057306061284,250,"MG1655DE3"
13.3344444444444,0.98365,744.5,755.335867100737,0.0110271308946404,-24.1680991786816,250,"MG1655DE3"
13.6183333333333,0.986525,740.25,748.883003672258,0.00981899923094818,-3.56380832890783,250,"MG1655DE3"
13.9019444444444,0.99,736,741.924584963164,0.0044053494613565,-22.2798410125366,250,"MG1655DE3"
14.1855555555556,0.9918,732.5,737.050314344775,0.00700623907444221,-21.3786095900896,250,"MG1655DE3"
